gene_id,baseMean_salt,log2FoldChange_salt,lfcSE_salt,stat_salt,pvalue_salt,padj_salt,regulation_salt,baseMean_heat,log2FoldChange_heat,lfcSE_heat,stat_heat,pvalue_heat,padj_heat,regulation_heat
AT3G13470,,,,,,,,30286.9376927629,-2.70860695895528,0.141377101565417,-19.1587387841727,8.1832171524697e-82,2.872670244803e-79,down
AT5G09570,,,,,,,,834.531523059554,-4.15924448963883,0.217658474648505,-19.1090399597606,2.1233934850001693e-81,7.34601824354189e-79,down
AT5G47600,,,,,,,,627.552758035609,-6.66887836855462,0.351649477504321,-18.9645621426316,3.34803628603057e-80,1.125647523716e-77,down
AT3G05730,,,,,,,,6233.19553366249,3.52961184518041,0.188239300845562,18.750663805728,1.91189686352722e-78,6.338734726285871e-76,up
AT2G07739,,,,,,,,835.589202509621,-7.92513878821268,0.427890980809719,-18.5213971400275,1.38788206536338e-76,4.47704497057963e-74,down
AT1G61800,,,,,,,,2311.86824969661,-2.99712674915417,0.162037392031579,-18.496513129328,2.20271925728941e-76,7.01081485210074e-74,down
AT3G16460,,,,,,,,4433.79128940717,2.73472701733911,0.149909006334682,18.2425798436263,2.37003519001795e-74,7.34741688583357e-72,up
AT4G04330,,,,,,,,773.431575916077,3.54861917562987,0.195790475882677,18.1245750572479,2.03912310729629e-73,6.24050098644485e-71,up
AT4G28390,,,,,,,,851.65111765573,-3.44365179549383,0.191660611056191,-17.9674466053133,3.50479139546779e-72,1.02027896830746e-69,down
AT1G62510,,,,,,,,587.980888033843,-4.45023778674233,0.24833519320211,-17.9202864054812,8.190537004094259e-72,2.3556181786112497e-69,down
AT5G24160,,,,,,,,1558.82904406457,-3.10012749244232,0.17377965264992,-17.8394158646843,3.49328566287915e-71,9.927169292689067e-69,down
AT1G65490,,,,,,,,843.19089063578,-4.28467106137522,0.240699350999211,-17.8009248616099,6.95113913945082e-71,1.95212520468036e-68,down
AT2G33830,,,,,,,,2669.95136394114,3.4450360253932,0.193729229606744,17.7827374443514,9.61677417300305e-71,2.66932577074135e-68,up
AT5G13170,,,,,,,,432.442936289444,-4.75925074353622,0.271876797949445,-17.5051743268699,1.30825891404267e-68,3.43180753155082e-66,down
AT2G07774,,,,,,,,435.985667173071,-6.02245015186894,0.344946387032153,-17.459090392814,2.93574631091777e-68,7.53539786966861e-66,down
AT5G24155,,,,,,,,663.892216071969,-3.78226670098178,0.218925889483175,-17.2764706353857,7.07468439631934e-67,1.79659352366531e-64,down
